query,title,link,comment
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"숏폼 중독에 걱정이 있었는데 알고리즘에 이렇게 뜨네요<br>작업을 하거나 게임을 할때 영상을 틀어두고 들으면서 숏폼, 롱폼 상관없이 듣다보니 이 부분을 해결하고싶으면서 작업하며 너무 지루하니<br>계속 제자리네요. 좋은 영상 감사합니다."
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,그래요 제발좀 숏츠좀 줄이게해줘요
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,이거 보고나서 또 게임하고싶어짐
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"요즘 스스로도 너무 심각하다 생각해서 이 영상 제목을 보고 들어왔는데<br>10분쯤 지났을때 이 영상은 서브모니터에 있고, 메인모니터에는 게임 자동사냥 돌리고있고, 폰으로 웹소설보고, 태블릿으론 노래틀어놓고 있는걸 깨달았어요<br>스스로가 부끄러운데 노력해보겠습니다 ㅠㅠ"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,30초짜리들 62개 없나?
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"<a href=""https://www.youtube.com/watch?v=hxJJJajBVFU&amp;t=1248"">20:48</a> 숏폼중독자들은 이것만 보면 됨"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,짬뽕이랑 탕수육먹으면서 보니까 현타오네
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"1분영상도 스킵하는디,,,,ㅋㅋㅋ"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,나오늘 숏츠8시간연속으로봄
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,하..쇼츠로 제작해주세요
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,쉬었음 x<br>보았음 o
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,이걸 보겠냐? 숏폼 중독자들 숨 넘어 간다
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,퇴사하고 숏폼만 9시간 정도 보다가<br>영상 봅니다. 그만 봐야 겠어요
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,1년동안 본 사람이 170만명… 그만큼 심각하단거겠지 너무 흔해서 고칠생각없었느데 정신 번쩍 드는군아///
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,ㅋㅋㅋ 이영상도 2배속으로 보고 패드로 틀어놓고 폰으로 딴거함 ㅋㅋㅋ<br>그리고 댓글 읽음 ㅋㅋ
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,흑백모드 확실히 효과있네요! 공부하러 갑니다!! 드디어 ㅜㅜㅜ 1월부터 재수공부 시작하려고 마음먹었는데 12월 좀 놀았다고 마음이 안 다잡아지더라고요 ㅠㅜ  더 높은 곳을 향해 갈 수 있길…
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,31분 영상 못본다는걸 알기에 바로 노트북 LM인지 뭔지 요약시키러 간다
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,그래서어쩌라는거임?
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"그럼 난 일 중독인가,,,,,,,,,,,"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,2배속 보신 분
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,요즘은 쉬는게 뜻깊은 일인듯 ❤
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,그냥..그냥.. 이대로살면안되나요? 🚰·̫🚰 으아아아아아아아아앙
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,&#39;나중에 볼 동영상&#39;
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,숏폼에 중독된걸 고치려고 31분을 볼수있는 인내심이면 중독이 안된걸지도 몰라...
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,예전 노동집약적 일을 많이 하셨던 윗 세대분들은 체력이 좋고 술 마셔도 배 안나온 분들도 많았는데 <br> 2000년대 이후부터는 일부러 운동하지 않으면 체력 거지에 뱃살 나온 몸매가 아주 많아졌죠<br><br>그와 비슷하게  인스턴트 짧은 동영상들을 많이 보게 되면서부터 머리를 안쓰는 요인이 되서 우리 정신을 병들게 하는 것 같다<br>나 또한 우울할 때나 심심할 땐 이만한 게 없으니 자꾸 보게 되고 전체적으로 머리가 나빠지고 능력치가 떨어진 느낌이 든다..<br><br>나는 어른이니 그러려니 하지만 자라나는 어린이 청소년들이 많이 걱정된다 <br>자라나는 아이들의 뇌에 많은 악영향을 끼칠 것 같아서 더 적극적인 규제정책? 같은게 생겨났으면 좋겠다..
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,이 영상을 쇼츠로 만들어 주셔야 보는데요ㅠㅠ
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,쉴때 공폰 하나켜서 영상보면서 내폰으로 겜하거나 쇼핑함. 휴대폰하나로 모자람. 티비켜놓고 하면 모니터 3개인거임. 이렇게 하지 않으면 쉰거 같지 않아서 잠이 안옴
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,ㅜ나는 3개다인데 어떻게하지
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,스마트폰 감옥 주문했습니다....!! 이런 게 뭐가 필요해 했는데 퇴근하고 무너지면 6시간씩 하는 모습을 보고 퇴근 후 강제 잠금으로 도전해보려고 합니다
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,나는 숏폼은 아니고 트위터 중독자인데... 불확실 확률은 아니고 걍... 미친 회피를 한다고...<br>근데 또 댓글 보니까 회피를 숏폼으로 하는 사람들도 많은 거 가틈... 에휴;
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,정녕 내가 바라고 원하고 기대하는 것은 무엇일까.
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,숏폼을 끊어야하는데 이걸 휴대폰으로 보고있는나는
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"<a href=""https://www.youtube.com/watch?v=hxJJJajBVFU&amp;t=860"">14:20</a>"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,바로 2배속으로 보기.. ㅋㅋㅋ
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,이 마저도 2배속으로 보는 중...
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,이건 숏폼 중독된 사람이면 절대 못봄. 31분은
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,음식중독인데 양치하라구요<br>저는 먹고 또 하면 되지하고<br>또먹는데<br>ADHD 테스트하고싶은데<br>비싸죠?
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,수신료의 가치 ~~~~
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,스마트폰 흑백버전으로 바꾸는 건 좋네용
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,근데 저도 나이를 먹은건지 숏폼은 재미가 없더라고요<br>컨텐츠 보더라도 영상 하나에 최소 1시간 이상은 되야 양이 맞다 생각하고 요약본 10분 20분짜리는 재미는 있는데 너무 짧게 느껴지고<br>근데 생각보다 숏폼이 위험하긴 하네요 보는게 아니라 별 생각 없었는데
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,3개 다해야 되네 ㅜㅜ
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,방학동안 확통 기하 적분 끝내야 하는데 며칠 째 미루는 중 스마트폰이 적이다…
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,이 영상 한 3개월 전부터 내 알고리즘에 계속 떴는데 오 3주면 고칠 수 있구나 라는 마인드가 돼서 더 맘편하게 숏츠 봄
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,진짜 이 영상 몇번이나 도전했는데 한번도 끝까지 본 적이 없음
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,휴대폰없는 세상으로 다시갔으면
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"잘봤습니다 유년기에 adhd 증상이 전혀 없었는데, 요즘 정말 빼도박도 못하는 전형적인 adhd 증상에 시달리고 있어서<br>조만간 정신과를 가야되나 반년넘게 고민하고 있었는데요<br>어렸을때부터 중독될수있는 모든걸 좋아했어요. <br>우선 숏폼부터 도전해보겠습니다"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,핸드폰을 2g폰으로 바꾸고 싶은데 회사 카톡부터 어케하면 안되너
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"이 제목 클릭하는 사람은 앉아서, 누워서 이 긴영상 다 못봄..<br>나도 티비로 켜놓고 딴짓하면서 봄<br>그래서 내용이 절반 밖에 기억이 안나는게 함정이지만 (이러고 쇼츠 2개 더 봄,, )<br>그래도 안 보는거 보다는 낫자나?"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"저런 ㅈ밥 중독 말고 술, 담배, 야동, 주식 이런 중독 치료 영상도 부탁드립니다."
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"점심 먹고 커피마시면서 후식으로 쿠키 보면서 이걸 보고 있는 내가 ㄹㅈㄷ... 음식이 스트레스 해소용으로 많이 써서ㅠㅠ 진짜 끊기 힘든거같아요. <a href=""https://www.youtube.com/watch?v=hxJJJajBVFU&amp;t=478"">07:58</a>  타임블록 계획 세우기 참고해봐야겠습니다."
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,하ㅋㅋㅋㅋ 이 영상도 끝까지 못 보겠음 진짜 어떡하냐 너무 지루해 내용은 좋은데 재미는 없으니 아 진짜 뇌가 망가졌구나 흑백모드 해도ㅋ큐ㅠ 바뀌지가 않아요ㅠㅠ 그냥 화면 색만 바뀜
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,쳐먹는거에 자부심이라 걍 식충이지 밥축내는
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"제목은 끌렸으나 영상 시간 31분인거 보고 원하는 내용 전달하려는 사람들이 숏폼 중독자이면 좀 잘라서 올려주는 지혜를 발휘해달라고 말하고 싶어 들어왔고, 그렇게 댓글 달고 감. 안녕~"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,숏폼중독 카페인중독 음식중독 완전 저인데 ㅠㅋㅋㅋㅋ하나씩 해봐야겠어요 ㅠㅋㅋㅋㅋ한번에 다 할 수 없으니 ㅠㅠ 금단현상 다뤄줘서 좋았어요. 금단현상이 제일 힘든것 같아요
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"<a href=""https://www.youtube.com/watch?v=hxJJJajBVFU&amp;t=1058"">17:38</a> 여기서부터 보세요"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,흑백모드 솔루션 감사합니다.
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"아이폰 흑배모드 잘 배워갑니다,,,"
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,누가 내용 1분으로 요약해주신 분 없나요?
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,1분 내외로 영상 요약 부탁드립니다.
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,엥 이거 1년 전 영상이네 <br>이미 난 숏폼 보다가 이제야 당신을 만났는데
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,나쁘다고 하지말고 이런걸 만들지마라 제발!!!!
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,아 볓번을 다음에다시봐야지 하고 나가기버튼 누를까하다 반성하고<br>나도 문제가있구나
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,"쇼츠 릴스 보다보니까 회피,방어기제로 도망치게 되고, 감정도 잘 안느껴지며 집중력도 현저히 낮아진데다 생활패턴도 완전 망가짐. 거기다 음식 중독도 걸리고 심리적으로 많이 망가져서 심리상담도 다니고 위고비도 맞고 있음."
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,전 강박적으로 숏폼 릴스 안보려고 내 자신에게 말을 겁니다. 이거 보면 너 인생 망쳐. 머리 나빠져. 신기하게 전 그 훈련을 해서 그런지 숏폼 릴스 클릭하지 않게 되었습니다.
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,스마트폰 중독 심한데 영상은 일부러 숏폼은 안보고 배속도 안하려고 노력 중이긴 한데..그거 말고 그냥 스마트폰 자체를 계속 열어보고 만지작댐. 웹툰같은 것도 시간날때마다 보고. 전두엽 상태 찍는 거 가격이 어느 정도인지 궁금. 중독현상 관리하면서 찍어보고 싶은데 비싸겠지
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,이것도 빨리감기로 보는중 ㅋㅋㅋㅋ
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,나중에 볼 동영상
숏폼,정신 차려 보니 숏폼만 5시간 봤다? 무의식적으로 숏폼 보는 습관이 내 뇌 건강에 치명적인 이유｜즉각적인 보상에 중독된 현대인의 도파민 중독 증세｜귀하신몸｜#골라듄다큐,https://www.youtube.com/watch?v=hxJJJajBVFU,여기 댓글이 더 재밌어 ㅋㅋㅋㅋㅋㅋㅋ <br>숏폼  안좋다는 건 이전부터 엄청 들어서 일부러도 안봤는데 최근 우울감 왔을때 한두번 보다보니 미친듯이 하루이틀새에 보게됐는데  정신차려겠음 ㅠ 멍청해지는 걸 느끼면서 못놓음. 근데 나는 영상볼때 항상 1.5배속으로 보는데 이것도 문제다 싶음 … ㅠ
